NODE_ID|NODE_NM|NODE_ENM|NODE_SNM|POSX|POSY|NODE_KIND|NODE_TYPE|SEQ|ADM_DSTRT_CD|USE_YN|ETL_TYPE|ETL_DATE
AP2502000029|국제통상고입구네거리||국제통상고교입구4|236551.61800000|312815.64800000|3701|3601|695|30140116  |T|0602|2019-12-31 02:47:00
AP2502000027|문화네거리|Munhwa 4(ne)-geori|문화4|235801.52168800|312520.40886800|3701|3601|705|30140116  |T|0602|2019-12-31 02:47:00
AP2502000025|산성네거리|Sanseong 4(ne)-geori|산성4|234617.63555000|311607.93031000|3701|3601|737|30140117  |T|0602|2019-12-31 02:47:00
AP2502000023|태평2동사무소4|Taepyeong 2(i)-dong Office 4(ne)-geori|태평동사무소|235211.43069700|313415.16177100|3701|3601|661|30140114  |T|0602|2019-12-31 02:47:00
AP2502000021|중촌네거리|Jungchon  4(ne)-geori|중촌4|237275.59564000|315169.38987000|3701|3601|557|30140104  |T|0602|2019-12-31 02:47:00
AP2502000019|오류네거리|Oryu 4(ne)-geori|오류4|236081.82916900|314195.97327900|3701|3601|617|30140113  |T|0602|2019-12-31 02:47:00
AP2502000017|태평오거리|Taepyeong 5(o)-geori|태평5|235380.65401700|313970.83830800|3701|3601|629|30140114  |T|0602|2019-12-31 02:47:00
AP2502000015|중앙로역네거리|Jungangno Station 4(ne)-geori|중앙로역4|238164.41017000|314290.34178000|3701|3601|609|30140102  |T|0602|2019-12-31 02:47:00
AP2502000013|시민회관네거리|Civic Center 4(ne)-geori|시민회관4|237345.63239600|313656.72793200|3701|3601|644|30140105  |T|0602|2019-12-31 02:47:00
AP2502000011|현대남촌APT3가|Hyundai Namchon APT. 3(sam)-geori|현대남촌A3|236074.81041200|313286.04527200|3701|3601|668|30140115  |T|0602|2019-12-31 02:47:00
AP2502000009|서부네거리|Seobu  4(ne)-geori|서부4|235010.53309200|312944.83207400|3701|3601|689|30140115  |T|0602|2019-12-31 02:47:00
AP2502000007|충대병원네거리|Chungdae Hospital 4(ne)-geori|충대병원4|237429.51731000|313130.10751000|3701|3601|680|30140110  |T|0602|2019-12-31 02:47:00
AP2502000005|서대전초교3가|Seodaejeon Primary School 4(ne)-geori|서대전초교3|236755.79944000|313811.90738000|3701|3601|636|30140113  |T|0602|2019-12-31 02:47:00
AP2502000003|계룡육교네거리|Gyeryong Overpass 4(ne)-geori|계룡육교4|235952.61557200|314621.76256100|3701|3601|589|30140113  |T|0602|2019-12-31 02:47:00
AP3017000122|만년교삼거리|Mannyeongyo 3(sam)-geori|만년교3|231782.95334900|317076.19785800|3701|3601|469|3017058600|T|0602|2019-12-31 02:47:00
AP3011000061|복합터미널|||239618.83325100|317053.81415000|3701|3601|471|3011062000|T|0602|2019-12-31 02:47:00
AP3011000037|대전기능대학삼거리|Daejeon Technical College 3(sam)-geori|대전기능대학|240601.97011000|317016.83338200|3701|3607|473|3011063000|T|0602|2019-12-31 02:47:00
AP3017000042|건축사회관네거리|Construction Community Hall 4(ne)-geori|건축사회관4|233494.32770900|317001.20920000|3701|3601|475|3017058200|T|0602|2019-12-31 02:47:00
AP3011000052|용전천주교(단)|Yongjeon Catholic(dan)|용전천주교|238793.74597500|316933.44852700|3701|3601|477|3011064000|T|0602|2019-12-31 02:47:00
AP3017000179|대한제분앞|||233661.53481300|316907.83617300|3701|3601|479|3017064000|T|0602|2019-12-31 02:47:00
AP3017000106|공작네거리|Gongjak  4(ne)-geori|공작4|235475.66628000|316841.12096700|3701|3601|481|3017055500|T|0602|2019-12-31 02:47:00
AP3017000087|시청네거리|City Hall 4(ne)-geori|시청4|234373.42574800|316840.87867900|3701|3601|483|3017064000|T|0602|2019-12-31 02:47:00
AP3014000200| 맘모스LPG충전소|||236422.53054300|316800.74851700|3701|3607|485|3014056000|T|0602|2019-12-31 02:47:00
FP4373000029|옥천방면|Okcheon Way|옥천방면|246458.93093500|316780.90802000|3701|3601|487|4373038000|T|0602|2019-12-31 02:47:00
AP3023000132|한남오거리|Hannam 5(o)-geori|한남5|237332.37914900|316771.75677800|3701|3601|489|3023051000|T|0602|2019-12-31 02:47:00
AP3011000006|용전네거리|Yongjeon 4(ne)-geori|용전4|238780.70305100|316684.28873700|3701|3601|491|3011066500|T|0602|2019-12-31 02:47:00
AP3017000175|서부소방서네거리|Seobu Fire Station 4(ne)-geori|서부소방서4|233158.04137500|316670.86572100|3701|3601|493|3017058200|T|0602|2019-12-31 02:47:00
AP3014000064|대진LPG충전소|Daejin LPG Rechargable Center|대진LPG|236766.67472600|316662.45055200|3701|3601|495|3014056000|T|0602|2019-12-31 02:47:00
AP3017000094|서원삼거리|Seowon 3(sam)-geori|서원3|234713.14134000|316586.25592500|3701|3601|497|3017055500|T|0602|2019-12-31 02:47:00
AP3017000159|경성큰마을네거리|Gyeongseong Keun Maeul 4(ne)-geori|경성큰마을4|233689.46547300|316581.55524100|3701|3601|499|3017058200|T|0602|2019-12-31 02:47:00
AP3011000007|경성코아삼거리|Gyeongseong Core 3(sam)-geori|경성코아3|238662.52387400|316567.18008500|3701|3601|501|3011067000|T|0602|2019-12-31 02:47:00
AP3011000011|가양네거리|Gayang 4(ne)-geori|가양4|240012.48865200|316464.83582000|3701|3601|503|3011062000|T|0602|2019-12-31 02:47:00
AP3011000094|용전(단)|Yongjeon(Dan)|용전(단)|238461.19004800|316386.61956500|3701|3601|505|3011067000|T|0602|2019-12-31 02:47:00
AP3017000044|숭어리샘네거리|Sungeorisam 4(ne)-geori|숭어리샘4|234102.15327600|316354.89028500|3701|3601|507|3017055500|T|0602|2019-12-31 02:47:00
AP3017000174|갈마아파트삼거리|GalmaApartment3(sam)-geori|갈마아파트3|233184.29228500|316277.70697100|3701|3601|509|3017058100|T|0602|2019-12-31 02:47:00
AP3017000181|갈마프라자삼거리|Galma Plaza 3(Sam)-geori|갈마프라자|233090.41039200|316234.63747900|3701|3601|511|3017058100|T|0602|2019-12-31 02:47:00
AP3017000160|세등선원네거리|Sedeung Seonwon 4(ne)-geori|세등선원4|235147.32539000|316221.42326900|3701|3601|513|3017055500|T|0602|2019-12-31 02:47:00
AP3011000093|솔랑아파트||솔랑APT|238128.56823500|316177.31731000|3701|3601|515|3011069500|T|0602|2019-12-31 02:47:00
AP3014000033|중촌육교네거리|Jungchon Overpass 4(ne)-geori|중촌육교4|236653.27919100|316148.20159500|3701|3601|517|3014056000|T|0602|2019-12-31 02:47:00
AP3011000085|현암초네거리|||237611.95379400|316125.68277500|3701|3601|519|3011069500|T|0602|2019-12-31 02:47:00
AP3011000998|현암교|||237629.64419300|315749.28994600|3701|3601|521|3014053500|T|0602|2019-12-31 02:47:00
AP2503003147|상수도사업본부| ||232991.19337295|316173.06900230|3701|3607|1475|30170111  |T|0602|2019-12-31 02:47:02
AP2503003145|상수도사업본부| ||233008.83578010|316270.75934739|3701|3607|1472|30170111  |T|0602|2019-12-31 02:47:02
AP2503003143|사진개| ||231044.65142354|306887.82239806|3701|3607|1470|30170117  |T|0602|2019-12-31 02:47:02
AP2503003141|백합네거리| ||233776.88662134|317990.33719994|3701|3607|1465|30170113  |T|0602|2019-12-31 02:47:02
AP2503003139|둔산여자고등학교| ||233538.07323991|316988.95881580|3701|3607|1460|30170112  |T|0602|2019-12-31 02:47:02
AP2503003137|목화아파트| ||233497.89062500|311953.06250000|3701|3607|1458|30170101  |T|0602|2019-12-31 02:47:02
AP2503003135|공설묘지| ||231169.65454490|308775.27136543|3701|3607|1407|30170127  |T|0602|2019-12-31 02:47:02
AP2501003218|용운동사무소| ||241390.22061875|314259.79201703|3701|3607|2152|30110109  |T|0602|2019-12-31 02:47:02
AP2501003216|용방마을아파트3단지| ||240447.21875000|314203.81250000|3701|3607|2143|30110109  |T|0602|2019-12-31 02:47:02
AP2501003214|우송정보대학| ||239960.67187500|314935.87500000|3701|3607|2140|30110111  |T|0602|2019-12-31 02:47:02
AP2501003212|신안동| ||239455.80339065|314633.06018452|3701|3607|2121|30110112  |T|0602|2019-12-31 02:47:02
AP2501003210|용전동| ||238785.12272204|317219.19058957|3701|3607|2107|30110115  |T|0602|2019-12-31 02:47:02
AP2501003208|원동네거리| ||238937.02556090|314251.57927155|3701|3607|2092|30110101  |T|0602|2019-12-31 02:47:02
AP2501003206|신흥동종점| ||239780.02877469|313695.30753032|3701|3607|2084|30110106  |T|0602|2019-12-31 02:47:02
AP2501003204|아리랑가구백화점| ||238524.96845012|316402.83749678|3701|3607|2073|30110117  |T|0602|2019-12-31 02:47:02
AP2501003202|신흥동변전소| ||239489.22513697|313608.53062949|3701|3607|2061|30110102  |T|0602|2019-12-31 02:47:02
AP2501003200|성남네거리| ||239178.81584105|315693.60219653|3701|3607|2055|30110116  |T|0602|2019-12-31 02:47:02
AP2501003198|용전전화국| ||238726.56623319|316910.56444707|3701|3607|2050|30110115  |T|0602|2019-12-31 02:47:02
AP2501003196|성남네거리| ||239033.37239579|315739.10079359|3701|3607|2041|30110116  |T|0602|2019-12-31 02:47:02
AP2501003194|원동네거리| ||238976.69941315|314167.59452211|3701|3607|2025|30110101  |T|0602|2019-12-31 02:47:02
AP2501003192|성남네거리| ||238987.00750284|315595.52255825|3701|3607|2020|30110116  |T|0602|2019-12-31 02:47:02
AP2501003190|신흥동| ||239924.67740145|313728.83804114|3701|3607|2007|30110106  |T|0602|2019-12-31 02:47:02
AP2501003188|성남네거리| ||239082.65785286|315571.21778822|3701|3607|1995|30110116  |T|0602|2019-12-31 02:47:02
AP2501003186|용운주공2단지| ||240654.60937500|314268.03125000|3701|3607|1979|30110109  |T|0602|2019-12-31 02:47:02
AP2501003184|용전네거리| ||238741.60020496|316666.83860246|3701|3607|1970|30110115  |T|0602|2019-12-31 02:47:02
AP2501003182|용방마을3단지| ||240827.52198186|314210.77897784|3701|3607|1962|30110109  |T|0602|2019-12-31 02:47:02
AP2501003180|용운주공아파트1단지| ||241515.90945464|314504.27929321|3701|3607|1942|30110109  |T|0602|2019-12-31 02:47:02
AP2501003178|만인산공원| ||239803.64062500|300421.15625000|3701|3607|1931|30110145  |T|0602|2019-12-31 02:47:02
AP2501003176|삼정동/근장골길| ||241653.48992678|327494.23629155|3701|3607|1928|30110108  |T|0602|2019-12-31 02:47:02
AP2501003174|삼정동/소골마을| ||241787.86656721|326956.65691665|3701|3607|1926|30110108  |T|0602|2019-12-31 02:47:02
AP2501003172|사음리| ||248536.86174359|325728.17726357|3701|3607|1924|43720370  |T|0602|2019-12-31 02:47:02
AP2501003170|산흥초등학교| ||240196.06250000|303130.21875000|3701|3607|1922|30110144  |T|0602|2019-12-31 02:47:02
AP2501003168|바깥아감| ||244670.06250000|317126.93750000|3701|3607|1918|30110129  |T|0602|2019-12-31 02:47:02
AP2501003166|상소산림욕장| ||242032.54687500|304282.71875000|3701|3607|1916|30110144  |T|0602|2019-12-31 02:47:02
AP2501003164|동명초등학교| ||242611.24535338|319210.10261676|3701|3607|1914|30110121  |T|0602|2019-12-31 02:47:02
AP2501003162|삼정마을| ||241562.42187500|303914.18750000|3701|3607|1912|30110144  |T|0602|2019-12-31 02:47:02
AP2501003160|법수리| ||247571.57862809|324829.16084411|3701|3607|1908|43720370  |T|0602|2019-12-31 02:47:02
AP2501003158|삼정동/농기계보관창| ||241912.62777119|325676.71749459|3701|3607|1904|30230121  |T|0602|2019-12-31 02:47:02
AP2501003156|상소2동| ||240810.00000000|303338.06250000|3701|3607|1900|30110144  |T|0602|2019-12-31 02:47:02
AP2501003154|소룡골입구| ||242497.17187500|304977.25000000|3701|3607|1896|30110143  |T|0602|2019-12-31 02:47:02
AP2501003152|비룡/비름들| ||242426.35993712|316512.71017820|3701|3607|1888|30110122  |T|0602|2019-12-31 02:47:02
AP2501003150|공주마을| ||242812.43750000|305784.46875000|3701|3607|1880|30110143  |T|0602|2019-12-31 02:47:02
AP2501003148|삼괴동/삼광교회| ||242880.60937500|306115.81250000|3701|3607|1871|30110143  |T|0602|2019-12-31 02:47:02
AP2501003146|비룡/비름들| ||242435.30481880|316509.73581928|3701|3607|1858|30110122  |T|0602|2019-12-31 02:47:02
AP2501003144|비금부락| ||244867.71875000|318051.00000000|3701|3607|1840|30110130  |T|0602|2019-12-31 02:47:02
AP2501003142|산내주공아파트| ||241800.37500000|309383.06250000|3701|3607|1816|30110136  |T|0602|2019-12-31 02:47:02
AP2501003140|비룡/새동네| ||242820.43220693|316013.62357688|3701|3607|1811|30110122  |T|0602|2019-12-31 02:47:02
AP2501003138|마산/진등날| ||242987.41894246|320411.27025275|3701|3607|1808|30110125  |T|0602|2019-12-31 02:47:02
AP2501003136|변전소| ||240723.68750000|311569.59375000|3701|3607|1795|30110105  |T|0602|2019-12-31 02:47:02
AP2501003134|산내주공아파트| ||241829.09375000|309269.71875000|3701|3607|1775|30110136  |T|0602|2019-12-31 02:47:02
AP2501003132|마산B지구| ||242825.36820093|319926.74519844|3701|3607|1767|30110121  |T|0602|2019-12-31 02:47:02
AP2501003130|복음아파트| ||241804.82812500|314263.59375000|3701|3607|1754|30110109  |T|0602|2019-12-31 02:47:02
AP2501003128|판암역2번출구| ||240844.75048993|312997.07483858|3701|3607|1745|30110107  |T|0602|2019-12-31 02:47:02
AP2501003126|비룡/줄골| ||242829.39954470|315350.29506798|3701|3607|1740|30110122  |T|0602|2019-12-31 02:47:02
AP3017000970| 서대전제일감리교회|||229330.07125600|311067.80784900|3701|3601|752|3017059700|T|0602|2019-12-31 02:47:02
AP3017000968|선암초교네거리|Seonam Primary-school 4(ne)-geori|선암초교4|230074.49288900|310980.09794800|3701|3601|754|3017059700|T|0602|2019-12-31 02:47:02
AP3017000967|구봉고네거리|Gubong  High School 4(ne)-geori|구봉고4|229645.27196100|310967.97017800|3701|3601|756|3017059700|T|0602|2019-12-31 02:47:02
AP3020000947|진잠타운아파트|||228767.21294600|310953.41074500|3701|3603|758|3020052000|T|0602|2019-12-31 02:47:02
AP3011000074| GS대전충전소|||241432.28378900|310860.79965800|3701|3607|760|3011074000|T|0602|2019-12-31 02:47:02
AP3014000997|사정동|||235877.56326900|310720.48185300|3701|3604|762|3014074000|T|0602|2019-12-31 02:47:02
AP3017000966|구봉마을9단지|||229703.40335200|310655.43727700|3701|3604|764|3017059700|T|0602|2019-12-31 02:47:02
AP3014000995|동물원입구삼거리|Zoo 3(Sam)-geori|동물원입구|234863.32757300|310357.82771200|3701|3601|766|3014074000|T|0602|2019-12-31 02:47:02
AP3017000114|원내IC|Weonnae IC|원내IC|228754.41146000|310180.48012700|3702|3601|768|3020052000|T|0602|2019-12-31 02:47:02
FP3011000003|남대전JCT|NamDaejeon JCT|남대전JCT|240284.00759400|309448.57104100|3702|3601|770|3011074000|F|0602|2019-12-31 02:47:02
AP3014000053|안영IC앞|An'yeon I/C|안영IC|233846.76074600|309086.91203000|3701|3601|772|3014074000|T|0602|2019-12-31 02:47:02
AP3011000144| 구도동정류장|||242476.57809100|308536.32585500|3701|3607|774|3011074000|T|0602|2019-12-31 02:47:02
AP3014000066|금산방면|Geumsan Way|금산방면|234024.15150900|308147.83553300|3701|3601|776|4471038000|T|0602|2019-12-31 02:47:02
FP4425000052|계룡휴게소|Gyeryong Resting Place|계룡휴게소|226081.54811600|307389.26409700|3701|3607|778|4425031000|T|0602|2019-12-31 02:47:02
FP3011000028|통영방면|TongyeongWay|통영방면|243297.28228900|303730.76276800|3701|3601|780|3011074000|T|0602|2019-12-31 02:47:02
AP3023000948| 유창산업정류장|||238087.48370100|326064.39585300|3701|3601|782|3023057000|T|0602|2019-12-31 02:47:02
AP3023000945|서오아파트|||240072.73511500|318194.47118600|3701|3601|784|3023053300|T|0602|2019-12-31 02:47:02
AP3011000974|대청동삼거리|||244233.94076900|316484.82345700|3701|3601|786|3011072500|T|0602|2019-12-31 02:47:02
AP3020000906| 대전대정초등학교|||228976.92346100|313125.73649900|3701|3601|788|3020052000|T|0602|2019-12-31 02:47:02
AP3020000904|한우물네거리|||228324.40638500|313013.06660800|3701|3601|790|3020052000|T|0602|2019-12-31 02:47:02
AP3020000902| 대전드리움1단지아파트|||228977.94381000|312992.64055800|3701|3601|792|3020052000|T|0602|2019-12-31 02:47:02
AP3020000900|대정교네거리|Daejunggyo 4(ne)-geori|대정교4|228484.62115500|312690.78734900|3701|3601|794|3020052000|T|0602|2019-12-31 02:47:02
AP3011000973|어사교|||239824.95189700|309391.38676300|3701|3603|796|3011074000|T|0602|2019-12-31 02:47:02
AP3014000988| 산서초교|||236699.70346400|307716.44422500|3701|3603|798|3014074000|T|0602|2019-12-31 02:47:02
AP3017000944| 원정역정류장|||227418.18233100|306194.73226200|3701|3601|800|3017060000|T|0602|2019-12-31 02:47:02
AP3017000942| |||228245.07019000|305376.79706000|3701|3601|802|3017060000|T|0602|2019-12-31 02:47:02
AP3017000940|평촌동|||228598.55273000|304627.95431500|3701|3601|804|3017060000|T|0602|2019-12-31 02:47:02
AP3011000972| 소랑길시점|||238936.61178900|315814.18206000|3701|3601|806|3011069500|T|0602|2019-12-31 02:47:02
AP3014000987|동물원종점|||235593.01900400|310334.26802500|3701|3601|808|3014074000|T|0602|2019-12-31 02:47:02
AP3023000944|한라공조앞|||237060.24679900|326642.47033000|3701|3601|810|3023058000|T|0602|2019-12-31 02:47:02
AP3017000938| 증촌교|||227990.61014800|304468.43877700|3701|3601|812|3017060000|T|0602|2019-12-31 02:47:02
AP3020000897|네오미아아파트|||227233.50717900|317785.92337500|3701|3601|814|3020053000|T|0602|2019-12-31 02:47:02
AP3011000971|용운중네거리|||241863.21173000|314342.65680800|3701|3601|816|3011056000|T|0602|2019-12-31 02:47:02
AP3014000985|우남스타원아파트|||234548.47718700|311092.79001300|3701|3601|818|3014074000|T|0602|2019-12-31 02:47:02
AP3020000894|구즉파출소|||234387.60197500|326957.97650600|3701|3601|820|3020058000|T|0602|2019-12-31 02:47:02
AP3020000892|안산1통|||226899.98308500|323616.25462200|3701|3601|822|3020054700|T|0602|2019-12-31 02:47:02
AP3017000049|도산서원네거리|Dosan Seowon 4(ne)-geori|도산서원4|235705.45179000|316040.65601100|3701|3601|523|3017055000|T|0602|2019-12-31 02:47:00
AP3020000890|탑립동|||235391.20553300|323731.86174400|3701|3601|824|3020060000|T|0602|2019-12-31 02:47:02
AP3014000087|중촌초교삼거리|Jungchon Primary School 3(sam)-geori|중촌초교3|236839.13584300|315967.84755000|3701|3601|525|3014056000|T|0602|2019-12-31 02:47:00
AP3011000084|삼성성당네거리|samsung Catholic Church 4(ne)-geori|삼성성당4|237805.71231400|315926.89206400|3701|3601|527|3011069500|T|0602|2019-12-31 02:47:00
AP3011000087|한밭자이아파트|||238258.60532900|315921.49036200|3701|3601|529|3011069500|T|0602|2019-12-31 02:47:00
AP3014000090|중촌금성백조네거리|Jungchon Geumseong Baekjo 4(ne)-geori|중촌금성백조|236954.50647100|315859.06643800|3701|3601|531|3014056000|T|0602|2019-12-31 02:47:00
AP3014000057|중촌금호아파트네거리|Jungchon Geumho Apartment3(sam)-geori|중촌금호A|236483.29514900|315851.27928300|3701|3601|533|3014056000|T|0602|2019-12-31 02:47:00
AP3017000059|백운초교(단)|Baek-un Primary School(Dan)|백운초교|234750.81721800|315831.02616100|3701|3601|535|3017056000|T|0602|2019-12-31 02:47:00
AP3017000172|KT인재개발원삼거리|Human Resoures Development Center 3(sam)-geori|KT인재개발원3|233630.92529400|315797.91439400|3701|3601|537|3017056000|T|0602|2019-12-31 02:47:00
AP2505003236|장동종점| ||239519.54687500|324103.87500000|3701|3607|2780|30200128  |T|0602|2019-12-31 02:47:00
AP2505003234|읍내현대APT| ||238249.74216454|319789.32095260|3701|3607|2760|30230103  |T|0602|2019-12-31 02:47:00
AP2505003232|장동1구| ||239433.81250000|323900.12500000|3701|3607|2738|30200128  |T|0602|2019-12-31 02:47:00
